#                                                                 21.09.2022 12:05
# ________________________________________________________________________________
# 
# 
# 
# Curve Name:
#   !$PHBH 3D
# Curve Values:
#           Index             Ts          Value
#                           [�C]        [Wg^-1]
           7491       0.762701      0.0929813
           7492       0.679344      0.0929307
           7493       0.595979       0.092815
           7494       0.512613      0.0926933
           7495       0.429249      0.0925815
           7496       0.345899      0.0925832
           7497       0.262565      0.0926919
           7498       0.179257      0.0929978
           7499      0.0959536      0.0933414
           7500      0.0126512      0.0936906
           7501     -0.0706518      0.0940363
           7502      -0.153957      0.0943653
           7503      -0.237278      0.0945781
           7504       -0.32062       0.094636
           7505      -0.403977      0.0945876
           7506      -0.487336      0.0945127
           7507      -0.570693      0.0944582
           7508      -0.654051      0.0944002
           7509      -0.737409      0.0943409
           7510      -0.820727      0.0945775
           7511      -0.904052      0.0947637
           7512      -0.987372      0.0949837
           7513       -1.07067      0.0953491
           7514       -1.15397       0.095727
           7515       -1.23728      0.0960864
           7516       -1.32058      0.0964216
           7517        -1.4039      0.0966955
           7518       -1.48726      0.0965488
           7519       -1.57063      0.0964258
           7520         -1.654      0.0962972
           7521       -1.73736      0.0961821
           7522       -1.82072      0.0960962
           7523       -1.90405       0.096258
           7524       -1.98737      0.0964842
           7525       -2.07069      0.0967198
